health_region_code,id_space,u_model_A,u_model_B,or_A,or_B
43002,367,-0.477064217608386,-0.413588660768116,0.620602674394251,0.661272902817818
43003,368,0.062200392262157,-0.0564965022562677,1.06417557591337,0.945069790101301
43004,369,-1.18873654709431,-0.863502999302203,0.304605876225274,0.421682339121524
43005,370,-0.875420029250726,-0.647544213469444,0.41668696220393,0.523329385237014
43006,371,-0.388911661717028,-0.167299877496241,0.677794142540175,0.845945893160508
43007,372,-0.196709610420354,-0.0820175065637203,0.821429133142732,0.921255830531275
43008,373,0.252501694202212,0.292112624528067,1.28724167700064,1.33925384197779
43009,374,-0.287511823179503,-0.0955257711549102,0.750127697824131,0.9088949380796
43010,375,-0.0140837236785401,0.0854845419222965,0.986014988005062,1.08924472358435
43011,376,-0.328962300312832,-0.42072816508685,0.719670147575088,0.656568555409295
43012,377,-1.115561840074,-1.03234432093202,0.327731094700903,0.356171001939123
43013,378,-1.25650091290474,-1.17103297787551,0.284648295145254,0.310046504612346
43014,379,-1.48880118666937,-1.36495994377108,0.225642997295534,0.255390905779778
43015,380,-1.90763611545238,-1.69036601564325,0.148430845592249,0.184451999319021
43016,381,-1.56598959292895,-1.47200848584743,0.208881203499491,0.229464146554907
43017,382,-0.963477212403219,-0.982138630879547,0.381563798182341,0.374509304622508
43018,383,-1.37387474256697,-1.24128021923103,0.253124265572638,0.289013979741687
43019,384,-0.758130621140635,-0.690133424115189,0.468541490399465,0.501509151187169
43020,385,-1.15473227973268,-1.16726577972054,0.315141895483162,0.311216714053956
43021,386,-1.18613731535079,-0.781787932316515,0.305398647339612,0.457587144640752
43022,387,-0.176252284038955,-0.167708549590498,0.838406440090712,0.84560024931303
43023,388,0.130504426506486,0.100972499170461,1.1394029834571,1.10624621865641
43024,389,-0.191211161636434,-0.263899480264989,0.825958159058983,0.768050740033423
43025,390,-0.285351948201968,-0.266070444291247,0.751749630824334,0.766385138141542
43026,391,-0.400594631866616,-0.324939711571505,0.669921570860195,0.722570914993877
43027,392,-0.67141667044838,-0.527319515968278,0.5109841686119,0.590184832352964
43028,393,-1.11540019604648,-1.07619572128391,0.327784074756834,0.340889902198741
43029,394,0.0605616328843255,0.0169286216929941,1.06243307636738,1.0170727228052
43030,395,-0.388177927157741,-0.357597228730718,0.678291646022067,0.699354698267339
50009,396,0.104324561886807,-0.120378278284882,1.10996064738204,0.88658499742423
50010,397,-0.130140515533732,-0.187644935104398,0.87797205354084,0.828908971465557
50011,398,-0.537308512451599,-0.645625538263342,0.584318824678892,0.524334448239495
50012,399,-0.0321354476867772,-0.245799268247032,0.968375408986773,0.782079197298514
50013,400,-0.365826458401911,-0.379149092908221,0.693623163237764,0.684443559377975
50014,401,-0.138266046708104,-0.202209233685957,0.870866969632245,0.81692398204313
50015,402,-0.240183075082397,-0.299703555856301,0.786483862287769,0.741037864459232
50016,403,-0.291677603652467,-0.34478214513644,0.747009330235317,0.708374659523827
50017,404,-0.288678703790807,-0.287082257430511,0.74925289884978,0.750449996209704
51001,405,0.082617221015861,0.120226084773822,1.0861259827683,1.12775179026784
51002,406,0.352967358611962,0.173675415648348,1.42328468468769,1.18966935508847
51003,407,-0.259121843370563,-0.180191893722494,0.771728987254033,0.835109943678794
51004,408,-0.0373380042462585,0.000269444650846085,0.963350463765577,1.00026948095432
51005,409,0.0438055874301009,-0.0263730105417321,1.04477921693026,0.973971720123683
51006,410,-0.129174769276166,-0.142562385168016,0.878820361324896,0.867133456338452
51007,411,0.312764768884698,0.386271001760391,1.36719988524469,1.47148339137476
51008,412,0.0144224816277082,0.126113412477466,1.01452698742241,1.13441081732894
51010,414,-0.224457098025073,-0.146037715598511,0.798949852491206,0.864125111574269
51011,415,0.280986624333187,0.200142834729894,1.32443588860362,1.2215772293532
51012,416,0.236304661760825,0.279065524787,1.26656012383008,1.32189395785185
51013,417,-0.0191321089013836,-0.109448429302447,0.981049748276968,0.896328387450397
51014,418,0.0353589725360414,-0.013601154402122,1.03599153456649,0.986490923371017
51015,419,-0.174070584963278,-0.0447930612368903,0.840237587425998,0.95619533524059
51016,420,-0.245719465867831,-0.137011691120548,0.782141611569552,0.871960031882673
52001,421,0.42111345726637,0.222674523284016,1.52365713857628,1.24941385243282
52002,422,-0.0875372602232556,-0.199743382089082,0.916184733767165,0.818940881013584
52003,423,-0.0287159261437299,-0.117515689048593,0.971692457687083,0.889126562087182
52004,424,-0.275763106053059,-0.386273773726088,0.758992710244894,0.679584447843394
52005,425,0.0339290737518536,-0.0928499507993896,1.03451123012577,0.911330234410627
52006,426,-0.198701879556553,-0.186953413948089,0.819794254333248,0.829482377794433
52007,427,-0.210116198960965,-0.185620233589219,0.810490062395154,0.830588964884723
52008,428,-0.180791649363435,-0.187926211076488,0.834609231946618,0.828675852075812
52009,429,0.0433167639384141,-0.0245352088775425,1.04426862910922,0.975763332781896
52010,430,0.026570153093792,-0.0458544412777409,1.02692628679087,0.955180986996326
52011,431,0.162810827006488,-0.0229452099724245,1.17681404719404,0.977316029478583
52012,432,0.0246456616810531,-0.0211374381385185,1.02495187644768,0.979084391785695
52013,433,0.17977575429299,0.0527122149654495,1.19694892236724,1.05412623970737
52015,435,0.0603534489749323,-0.0406418805407676,1.06221191791769,0.960172924992945
52016,436,0.679669074472752,0.43858844879052,1.97322463377062,1.55051703889808
52017,437,0.143853131253401,-0.0240892429042429,1.15471450459849,0.976198587073398
52018,438,-0.11754815359842,-0.174058366405699,0.889097697462146,0.840247853980061
53001,439,0.601450467074219,0.365614487178585,1.82476364137948,1.44139945755859
